"ID DEPATAMENTO","DEPARTAMENTO","ID MUNICIPIO","MUNICIPIO","ID LOCALIDAD","LOCALIDAD","AÑO SERVICIO","MES SERVICIO","ENERGÍA ACTIVA","ENERGÍA REACTIVA","POTENCIA MÁXIMA","DÍA DE DEMANDA MÁXIMA","FECHA DE DEMANDA MÁXIMA","PROMEDIO DIARIO EN HORAS"
"27","CHOCÓ","27745","SIPÍ","27745000","SIPÍ (SIPÍ - CHOCO)","2020","10","10,987","3,835","74.8","sábado","2020 Oct 31 06:45:00 PM","5.52"
"27","CHOCÓ","27800","UNGUÍA","27800001","BALBOA (UNGUÍA - CHOCÓ)","2020","10","19,489","7,739","80.23","sábado","2020 Oct 24 07:45:00 PM","9.55"
"27","CHOCÓ","27800","UNGUÍA","27800005","TITUMATE (UNGUÍA - CHOCÓ)","2020","10","12,044","5,720","76.56","miércoles","2020 Oct 21 07:30:00 PM","6.1"
"27","CHOCÓ","27800","UNGUÍA","27800000","UNGUÍA (UNGUÍA - CHOCÓ)","2020","10","325,554","110,348","858","sábado","2020 Oct 10 07:30:00 PM","17.3"
"94","GUAINÍA","94343","BARRANCOMINAS","94343000","BARRANCOMINAS (BARRANCOMINAS - GUAINÍA)","2020","10","39,073","13,367","180.91","lunes","2020 Oct 26 06:30:00 PM","9.12"
"94","GUAINÍA","94001","INÍRIDA","94001000","INÍRIDA (INÍRIDA - GUAINÍA)","2020","10","1,561,138","510,622","2,990.24","viernes","2020 Oct 30 05:45:00 PM","24"
"95","GUAVIARE","95200","MIRAFLORES","95200000","MIRAFLORES (MIRAFLORES - GUAVIARE)","2020","10","79,345","29,068","190.52","lunes","2020 Oct 26 06:15:00 PM","19.1"
"44","LA GUAJIRA","44847","URIBIA","44847012","NAZARETH (URIBIA - LA GUAJIRA)","2020","10","29,547","13,565","191.04","viernes","2020 Oct 02 06:30:00 PM","7.3"
"47","MAGDALENA","47189","CIÉNAGA","47189018","PALMOR (CIÉNAGA - MAGDALENA)","2020","10","69,954","24,408","137.34","miércoles","2020 Oct 21 08:45:00 PM","21.32"
"50","META","50325","MAPIRIPÁN","50325000","MAPIRIPÁN (MAPIRIPÁN - META)","2020","10","144,999","61,674","296.56","viernes","2020 Oct 30 06:00:00 PM","23.45"
"52","NARIÑO","52250","EL CHARCO","52250003","BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO)","2020","10","4,624","5,053","25.41","lunes","2020 Oct 12 03:30:00 PM","7.1"
"52","NARIÑO","52250","EL CHARCO","52250022","EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO)","2020","10","3,050","1,703","34.05","sábado","2020 Oct 03 07:15:00 PM","3.3"
"52","NARIÑO","52250","EL CHARCO","52250007","SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO)","2020","10","14,270","1,820","80","viernes","2020 Oct 09 06:00:00 PM","7.44"
"52","NARIÑO","52390","LA TOLA","52390013","AMÁRALES (LA TOLA - NARIÑO)","2020","10","12,462","3,593","65.02","jueves","2020 Oct 08 06:45:00 PM","8"
"52","NARIÑO","52390","LA TOLA","52390003","LA VIGÍA DE LA MAR (LA TOLA - NARIÑO)","2020","10","5,212","2,607","29.96","sábado","2020 Oct 10 07:00:00 PM","7.11"
"52","NARIÑO","52390","LA TOLA","52390009","MULATOS (LA TOLA - NARIÑO)","2020","10","4,123","1,967","35.71","lunes","2020 Oct 26 06:30:00 PM","6.13"
"52","NARIÑO","52390","LA TOLA","52390016","SAN PABLO DEL MAR (LA TOLA - NARIÑO)","2020","10","5,736","1,244","30.08","sábado","2020 Oct 31 07:00:00 PM","7.49"
"52","NARIÑO","52490","OLAYA HERRERA","52490913","BOCA DE PRIETA (OLAYA HERRERA - NARIÑO)","2020","10","2,946","720","16.66","martes","2020 Oct 20 06:45:00 PM","6.54"
"52","NARIÑO","52490","OLAYA HERRERA","52490008","SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO)","2020","10","8,210","3,375","46.13","viernes","2020 Oct 30 08:15:00 PM","6.46"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835055","BOCAS DE CURAY (TUMACO - NARIÑO)","2020","10","6,547","3,322","55.2","viernes","2020 Oct 02 06:45:00 PM","5.1"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835012","CHAJAL (TUMACO - NARIÑO)","2020","10","25,473","9,020","141.59","jueves","2020 Oct 15 06:45:00 PM","7.18"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835016","PITAL DE LA COSTA (TUMACO - NARIÑO)","2020","10","11,113","6,563","72","sábado","2020 Oct 31 07:45:00 PM","5.48"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835212","PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO)","2020","10","3,401","1,445","17.31","domingo","2020 Oct 11 11:30:00 PM","8.55"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835217","SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO)","2020","10","24,358","9,140","140.8","miércoles","2020 Oct 21 06:30:00 PM","7.45"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835091","SANTA ROSA (TUMACO - NARIÑO)","2020","10","1,622","546","28.54","viernes","2020 Oct 30 07:45:00 PM","2.14"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835148","TABLÓN DULCE LA PAMPA (TUMACO - NARIÑO)","2020","10","3,964","1,413","26.05","sábado","2020 Oct 24 06:45:00 PM","6.16"
"52","NARIÑO","52696","SANTA BÁRBARA (ISCUANDÉ)","52696014","LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO)","2020","10","2,752","3,744","19.33","miércoles","2020 Oct 14 07:45:00 PM","5.53"
"86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","86573009","PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO)","2020","10","3,811","2,158","28.8","sábado","2020 Oct 24 08:45:00 PM","6.08"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109028","PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA)","2020","10","46,035","16,416","268.58","martes","2020 Oct 13 06:45:00 PM","6.38"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109032","SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA)","2020","10","6,099","2,260","29.5","martes","2020 Oct 20 07:00:00 PM","7.49"
"97","VAUPÉS","97161","CARURÚ","97161000","CARURÚ (CARURÚ - VAUPÉS)","2020","10","15,372","3,658","67.23","jueves","2020 Oct 29 07:15:00 PM","10.31"
"97","VAUPÉS","97001","MITÚ","97001000","MITÚ (MITÚ - VAUPÉS)","2020","10","1,262,978","381,820","2,685.34","jueves","2020 Oct 29 12:00:00 AM","24"
"97","VAUPÉS","97666","TARAIRA","97666000","TARAIRA (TARAIRA - VAUPÉS)","2020","10","29,164","9,162","117.04","jueves","2020 Oct 29 12:30:00 AM","10.15"
"99","VICHADA","99773","CUMARIBO","99773000","CUMARIBO (CUMARIBO - VICHADA)","2020","10","301,392","131,220","625.68","lunes","2020 Oct 26 11:45:00 PM","23.59"
"99","VICHADA","99524","LA PRIMAVERA","99524000","LA PRIMAVERA (LA PRIMAVERA - VICHADA)","2020","10","344,188","162,002","685.31","viernes","2020 Oct 30 06:45:00 PM","23.53"
"99","VICHADA","99001","PUERTO CARREÑO","99001002","CASUARITO (PUERTO CARREÑO - VICHADA)","2020","10","22,272","8,238","109.3","jueves","2020 Oct 29 07:30:00 PM","8.43"
"99","VICHADA","99001","PUERTO CARREÑO","99001000","PUERTO CARREÑO (PUERTO CARREÑO - VICHADA)","2020","10","2,288,356","735,750","4,372.72","viernes","2020 Oct 30 02:15:00 PM","24"
"99","VICHADA","99624","SANTA ROSALÍA","99624000","SANTA ROSALÍA (SANTA ROSALÍA - VICHADA)","2020","10","127,636","63,048","349.2","jueves","2020 Oct 15 07:30:00 PM","16.16"
"91","AMAZONAS","91001","LETICIA","91001000","LETICIA (LETICIA - AMAZONAS)","2020","09","3,731,825","1,199,410","7,349.07","lunes","2020 Sep 14 02:30:00 PM","24"
"91","AMAZONAS","91540","PUERTO NARIÑO","91540000","PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS)","2020","09","100,247","38,233","211.2","jueves","2020 Sep 17 06:30:00 PM","23.59"
"91","AMAZONAS","91798","TARAPACÁ (ANM)","91798000","TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS)","2020","09","22,846","9,724","87.46","viernes","2020 Sep 18 07:00:00 PM","10.18"
"5","ANTIOQUIA","5873","VIGÍA DEL FUERTE","5873001","SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA)","2020","09","3,516","1,303","30.91","lunes","2020 Sep 07 07:00:00 PM","4.36"
"5","ANTIOQUIA","5873","VIGÍA DEL FUERTE","5873002","VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA)","2020","09","5,574","814","40.42","martes","2020 Sep 01 06:30:00 PM","7.27"
"5","ANTIOQUIA","5873","VIGÍA DEL FUERTE","5873000","VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA)","2020","09","97,855","23,445","270.34","lunes","2020 Sep 07 01:30:00 PM","13.44"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","88564","PROVIDENCIA","88564000","PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA)","2020","09","995,867","326,403","1,661.66","miércoles","2020 Sep 09 02:15:00 PM","24"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","88001","SAN ANDRÉS","88001000","SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA)","2020","09","11,930,242","3,357,883","21,531.9","martes","2020 Sep 22 02:45:00 PM","24"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001007","ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR)","2020","09","14,954","8,365","129.12","domingo","2020 Sep 20 12:30:00 AM","5.13"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001037","ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR)","2020","09","6,292","2,502","21.6","viernes","2020 Sep 11 10:30:00 PM","12.29"
"18","CAQUETÁ","18150","CARTAGENA DEL CHAIRÁ","18150001","REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ)","2020","09","15,711","7,850","86.13","sábado","2020 Sep 26 07:45:00 PM","8.14"
"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","18753002","GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ)","2020","09","11,538","4,721","36.34","viernes","2020 Sep 04 07:15:00 PM","18.2"
"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","18753009","PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ)","2020","09","5,108","1,962","41.6","sábado","2020 Sep 26 07:15:00 PM","5.39"
"85","CASANARE","85430","TRINIDAD","85430001","BOCAS DEL PAUTO (TRINIDAD - CASANARE)","2020","09","11,065","6,075","95.23","sábado","2020 Sep 12 06:30:00 PM","5.16"
"19","CAUCA","19318","GUAPI","19318008","LIMONES (GUAPI - CAUCA)","2020","09","8,620","2,316","66.68","sábado","2020 Sep 19 09:00:00 PM","5.09"
"19","CAUCA","19318","GUAPI","19318013","SAN ANTONIO DE GUAJUÍ (GUAPI - CAUCA)","2020","09","7,557","2,221","60.3","viernes","2020 Sep 18 07:45:00 PM","4.57"
"19","CAUCA","19418","LÓPEZ DE MICAY","19418038","ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA)","2020","09","2,702","903","24.83","sábado","2020 Sep 12 08:15:00 PM","4.31"
"19","CAUCA","19418","LÓPEZ DE MICAY","19418009","NOANAMITO (LÓPEZ DE MICAY - CAUCA)","2020","09","7,165","2,753","44","lunes","2020 Sep 21 12:15:00 AM","8.27"
"19","CAUCA","19418","LÓPEZ DE MICAY","19418012","SAN ANTONIO DE CHUARÉ (LÓPEZ DE MICAY - CAUCA)","2020","09","9,249","2,948","55.9","lunes","2020 Sep 28 07:00:00 PM","7.21"
"19","CAUCA","19418","LÓPEZ DE MICAY","19418019","ZARAGOZA (LOPEZ DE MICAY - CAUCA)","2020","09","10,259","4,867","52.86","sábado","2020 Sep 19 06:45:00 PM","9.08"
"19","CAUCA","19809","TIMBIQUÍ","19809010","COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA)","2020","09","6,256","1,854","42.85","sábado","2020 Sep 12 08:15:00 PM","5.53"
"19","CAUCA","19809","TIMBIQUÍ","19809003","COTEJE (TIMBIQUÍ - CAUCA)","2020","09","7,097","4,126","34.32","sábado","2020 Sep 19 07:45:00 PM","8.21"
"19","CAUCA","19809","TIMBIQUÍ","19809023","PUERTO SAIJA (TIMBIQUÍ - CAUCA)","2020","09","30,537","10,417","165.62","martes","2020 Sep 01 06:45:00 PM","7.14"
"19","CAUCA","19809","TIMBIQUÍ","19809007","SAN JOSÉ (TIMBIQUÍ - CAUCA)","2020","09","9,095","5,522","43.9","sábado","2020 Sep 05 06:15:00 PM","8.28"
"19","CAUCA","19809","TIMBIQUÍ","19809008","SANTA MARÍA (TIMBIQUÍ - CAUCA)","2020","09","16,093","6,275","70.98","martes","2020 Sep 22 07:15:00 PM","9.2"
"19","CAUCA","19809","TIMBIQUÍ","19809009","SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA)","2020","09","245","84","27","sábado","2020 Sep 05 07:15:00 PM","0.28"
"27","CHOCÓ","27006","ACANDÍ","27006000","ACANDÍ (ACANDÍ - CHOCÓ)","2020","09","507,105","224,735","976.8","jueves","2020 Sep 17 08:45:00 PM","22.58"
"27","CHOCÓ","27006","ACANDÍ","27006003","CAPURGANÁ (ACANDÍ - CHOCO)","2020","09","211,904","87,863","456.54","lunes","2020 Sep 14 09:30:00 PM","20.15"
"27","CHOCÓ","27025","ALTO BAUDÓ (PIE DE PATO)","27025000","CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ)","2020","09","47,394","12,433","117.13","martes","2020 Sep 01 07:00:00 PM","23.05"
"27","CHOCÓ","27075","BAHÍA SOLANO (MUTIS)","27075000","CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ)","2020","09","556,145","217,566","1,092.08","jueves","2020 Sep 10 07:15:00 PM","23.57"
"27","CHOCÓ","27075","BAHÍA SOLANO (MUTIS)","27075001","CUPICA (BAHÍA SOLANO - CHOCÓ)","2020","09","45,855","17,649","160.62","miércoles","2020 Sep 02 07:15:00 PM","18.36"
"27","CHOCÓ","27075","BAHÍA SOLANO (MUTIS)","27075002","EL VALLE (BAHÍA SOLANO - CHOCÓ)","2020","09","134,075","57,707","301.75","jueves","2020 Sep 10 07:15:00 PM","23.42"
"27","CHOCÓ","27077","BAJO BAUDÓ (PIZARRO)","27077000","PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ)","2020","09","180,481","87,647","373.3","jueves","2020 Sep 24 07:15:00 PM","22.47"
"27","CHOCÓ","27099","BOJAYÁ (BELLAVISTA)","27099000","BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ)","2020","09","91,800","34,142","217.29","lunes","2020 Sep 14 07:15:00 PM","19.18"
"27","CHOCÓ","27099","BOJAYÁ (BELLAVISTA)","27099002","LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ)","2020","09","11,602","5,129","64","lunes","2020 Sep 28 07:45:00 PM","8.2"
"27","CHOCÓ","27099","BOJAYÁ (BELLAVISTA)","27099005","NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ)","2020","09","7,155","2,180","57.6","miércoles","2020 Sep 30 08:00:00 PM","6.27"
"27","CHOCÓ","27250","EL LITORAL DEL SAN JUAN","27250000","SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ)","2020","09","64,517","31,952","162.36","martes","2020 Sep 22 07:30:00 PM","16.53"
"27","CHOCÓ","27425","MEDIO ATRATO (BETÉ)","27425000","BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ)","2020","09","17,201","7,992","72","miércoles","2020 Sep 30 07:00:00 PM","11.12"
"27","CHOCÓ","27495","NUQUÍ","27495001","ARUSÍ (NUQUÍ - CHOCO)","2020","09","10,038","4,026","46.4","sábado","2020 Sep 19 06:45:00 PM","9.17"
"27","CHOCÓ","27495","NUQUÍ","27495000","NUQUÍ (NUQUÍ - CHOCÓ)","2020","09","216,894","70,324","468.86","miércoles","2020 Sep 16 07:45:00 PM","23.37"
"27","CHOCÓ","27745","SIPÍ","27745000","SIPÍ (SIPÍ - CHOCO)","2020","09","11,104","4,136","74.8","martes","2020 Sep 29 07:30:00 PM","6.11"
"27","CHOCÓ","27800","UNGUÍA","27800001","BALBOA (UNGUÍA - CHOCÓ)","2020","09","15,926","6,408","82.14","sábado","2020 Sep 05 07:45:00 PM","8.03"
"27","CHOCÓ","27800","UNGUÍA","27800005","TITUMATE (UNGUÍA - CHOCÓ)","2020","09","9,981","4,598","74.27","domingo","2020 Sep 13 07:15:00 PM","5.26"
"27","CHOCÓ","27800","UNGUÍA","27800000","UNGUÍA (UNGUÍA - CHOCÓ)","2020","09","281,462","97,391","856.68","jueves","2020 Sep 17 07:15:00 PM","16.04"
"94","GUAINÍA","94343","BARRANCOMINAS","94343000","BARRANCOMINAS (BARRANCOMINAS - GUAINÍA)","2020","09","39,983","13,982","176.09","lunes","2020 Sep 21 06:00:00 PM","9.17"
"94","GUAINÍA","94001","INÍRIDA","94001000","INÍRIDA (INÍRIDA - GUAINÍA)","2020","09","1,457,995","476,889","2,881.12","martes","2020 Sep 22 02:30:00 PM","24"
"44","LA GUAJIRA","44847","URIBIA","44847012","NAZARETH (URIBIA - LA GUAJIRA)","2020","09","36,631","18,455","205.44","martes","2020 Sep 15 07:00:00 PM","8.58"
"47","MAGDALENA","47189","CIÉNAGA","47189018","PALMOR (CIÉNAGA - MAGDALENA)","2020","09","69,113","23,399","135.23","martes","2020 Sep 22 09:15:00 PM","22.14"
"50","META","50325","MAPIRIPÁN","50325000","MAPIRIPÁN (MAPIRIPÁN - META)","2020","09","137,773","58,984","288.64","lunes","2020 Sep 21 06:45:00 PM","23.41"
"52","NARIÑO","52250","EL CHARCO","52250023","BAZÁN (EL CHARCO - NARIÑO)","2020","09","17,407","8,826","105.6","viernes","2020 Sep 18 09:15:00 PM","6.41"
"52","NARIÑO","52250","EL CHARCO","52250003","BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO)","2020","09","5,008","5,479","24.9","viernes","2020 Sep 18 08:00:00 PM","8.2"
"52","NARIÑO","52250","EL CHARCO","52250022","EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO)","2020","09","4,850","1,860","34.27","domingo","2020 Sep 20 07:15:00 PM","5.32"
"52","NARIÑO","52250","EL CHARCO","52250007","SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO)","2020","09","14,272","1,656","80","lunes","2020 Sep 28 07:15:00 PM","7.53"
"52","NARIÑO","52390","LA TOLA","52390013","AMÁRALES (LA TOLA - NARIÑO)","2020","09","10,877","2,868","64","miércoles","2020 Sep 16 07:15:00 PM","7.2"
"52","NARIÑO","52390","LA TOLA","52390003","LA VIGÍA DE LA MAR (LA TOLA - NARIÑO)","2020","09","5,414","2,781","29.68","lunes","2020 Sep 28 06:30:00 PM","7.35"
"52","NARIÑO","52390","LA TOLA","52390009","MULATOS (LA TOLA - NARIÑO)","2020","09","3,847","1,876","36.67","jueves","2020 Sep 17 06:15:00 PM","5.46"
"52","NARIÑO","52390","LA TOLA","52390016","SAN PABLO DEL MAR (LA TOLA - NARIÑO)","2020","09","4,832","1,116","29.82","domingo","2020 Sep 27 07:30:00 PM","6.54"
"52","NARIÑO","52490","OLAYA HERRERA","52490913","BOCA DE PRIETA (OLAYA HERRERA - NARIÑO)","2020","09","3,110","766","22.15","jueves","2020 Sep 03 07:00:00 PM","7.02"
"52","NARIÑO","52490","OLAYA HERRERA","52490008","SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO)","2020","09","4,564","1,851","45.38","viernes","2020 Sep 25 06:30:00 PM","3.55"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835055","BOCAS DE CURAY (TUMACO - NARIÑO)","2020","09","9,108","4,629","55.2","domingo","2020 Sep 27 11:45:00 PM","7.09"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835012","CHAJAL (TUMACO - NARIÑO)","2020","09","31,022","10,965","132.44","martes","2020 Sep 01 06:30:00 PM","9.15"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835016","PITAL DE LA COSTA (TUMACO - NARIÑO)","2020","09","18,101","10,808","80","lunes","2020 Sep 21 08:15:00 PM","10"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835212","PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO)","2020","09","3,079","1,353","16.35","domingo","2020 Sep 20 11:30:00 PM","8.36"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835217","SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO)","2020","09","29,057","11,726","147.2","miércoles","2020 Sep 09 06:45:00 PM","9.32"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835091","SANTA ROSA (TUMACO - NARIÑO)","2020","09","1,742","524","31.81","sábado","2020 Sep 05 07:15:00 PM","2.18"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835148","TABLÓN DULCE LA PAMPA (TUMACO - NARIÑO)","2020","09","4,507","1,450","26.43","martes","2020 Sep 08 06:30:00 PM","7.05"
"52","NARIÑO","52696","SANTA BÁRBARA (ISCUANDÉ)","52696014","LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO)","2020","09","3,089","4,149","19.1","miércoles","2020 Sep 30 07:45:00 PM","6.3"
"52","NARIÑO","52696","SANTA BÁRBARA (ISCUANDÉ)","52696017","SANTA RITA (SANTA BARBARA (ISCUANDÉ) - NARIÑO)","2020","09","5,262","2,840","34.44","miércoles","2020 Sep 30 06:45:00 PM","6.24"
"86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","86573009","PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO)","2020","09","3,217","1,862","25.6","sábado","2020 Sep 26 08:15:00 PM","5.42"
"86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","86573000","PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO)","2020","09","854,209","296,670","1,980.88","miércoles","2020 Sep 16 06:15:00 PM","23.2"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109028","PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA)","2020","09","51,724","18,368","257.31","martes","2020 Sep 22 07:45:00 PM","7.48"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109032","SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA)","2020","09","5,809","2,156","28.06","domingo","2020 Sep 27 11:45:00 PM","8.19"
"97","VAUPÉS","97161","CARURÚ","97161000","CARURÚ (CARURÚ - VAUPÉS)","2020","09","16,853","4,402","71.81","sábado","2020 Sep 12 07:45:00 PM","11.5"
"97","VAUPÉS","97001","MITÚ","97001000","MITÚ (MITÚ - VAUPÉS)","2020","09","1,210,636","368,633","2,619.01","viernes","2020 Sep 18 11:30:00 PM","24"
"97","VAUPÉS","97666","TARAIRA","97666000","TARAIRA (TARAIRA - VAUPÉS)","2020","09","17,890","5,788","116.34","martes","2020 Sep 08 06:45:00 PM","6.38"
"99","VICHADA","99773","CUMARIBO","99773000","CUMARIBO (CUMARIBO - VICHADA)","2020","09","281,345","125,681","589.16","martes","2020 Sep 22 02:30:00 PM","23.57"
"99","VICHADA","99524","LA PRIMAVERA","99524000","LA PRIMAVERA (LA PRIMAVERA - VICHADA)","2020","09","329,378","157,321","658.33","lunes","2020 Sep 21 06:00:00 PM","23.55"
"99","VICHADA","99001","PUERTO CARREÑO","99001002","CASUARITO (PUERTO CARREÑO - VICHADA)","2020","09","21,534","8,067","103.66","viernes","2020 Sep 04 07:15:00 PM","8.49"
"99","VICHADA","99001","PUERTO CARREÑO","99001000","PUERTO CARREÑO (PUERTO CARREÑO - VICHADA)","2020","09","2,085,157","677,420","4,026","lunes","2020 Sep 14 02:30:00 PM","24"
"99","VICHADA","99624","SANTA ROSALÍA","99624000","SANTA ROSALÍA (SANTA ROSALÍA - VICHADA)","2020","09","110,554","54,151","366.19","viernes","2020 Sep 11 07:00:00 PM","14.51"
"91","AMAZONAS","91001","LETICIA","91001000","LETICIA (LETICIA - AMAZONAS)","2020","08","3,540,189","1,160,515","7,176.97","jueves","2020 Aug 20 03:15:00 PM","24"
"91","AMAZONAS","91540","PUERTO NARIÑO","91540000","PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS)","2020","08","98,690","38,477","205.74","domingo","2020 Aug 02 06:45:00 PM","23.49"
"91","AMAZONAS","91798","TARAPACÁ (ANM)","91798000","TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS)","2020","08","21,748","9,352","82.81","lunes","2020 Aug 31 06:30:00 PM","10.15"
"5","ANTIOQUIA","5873","VIGÍA DEL FUERTE","5873001","SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA)","2020","08","3,999","1,456","32.51","jueves","2020 Aug 13 06:45:00 PM","4.54"
"5","ANTIOQUIA","5873","VIGÍA DEL FUERTE","5873002","VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA)","2020","08","2,993","503","39.42","lunes","2020 Aug 31 06:45:00 PM","4.44"
"5","ANTIOQUIA","5873","VIGÍA DEL FUERTE","5873000","VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA)","2020","08","92,842","23,194","277.38","martes","2020 Aug 04 07:45:00 PM","12.39"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","88564","PROVIDENCIA","88564000","PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA)","2020","08","995,872","326,604","1,614.72","lunes","2020 Aug 31 02:30:00 PM","24"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","88001","SAN ANDRÉS","88001000","SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA)","2020","08","11,776,848","3,360,582","19,931.87","lunes","2020 Aug 31 03:15:00 PM","24"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001007","ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR)","2020","08","13,446","7,402","115.32","jueves","2020 Aug 13 03:15:00 PM","4.39"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001037","ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR)","2020","08","7,358","3,146","23.52","martes","2020 Aug 11 10:00:00 PM","12.48"
"18","CAQUETÁ","18150","CARTAGENA DEL CHAIRÁ","18150001","REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ)","2020","08","15,847","7,998","81.23","sábado","2020 Aug 29 07:15:00 PM","8.23"
